timestamp,event_name,event_type,department,rating,feedback_comment,satisfaction_bucket,comment_length,word_count,sentiment_score,sentiment_label
22-11-2024 03:43,24hr HealthTech Hack,Hackathon,BIO,4,"24hr HealthTech Hack (Hackathon) was useful takeaways, good pace.",High,65,9,0.7003,Positive
06-04-2025 04:28,ByteBlast Coding Games,Tech Fest,CHE,4,"ByteBlast Coding Games (Tech Fest) was learnt a lot, useful takeaways, excellent speakers.",High,90,13,0.765,Positive
07-04-2025 18:09,InnovateX Tech Expo,Tech Fest,ECE,5,"InnovateX Tech Expo (Tech Fest) was useful takeaways, hands-on and practical.",High,77,11,0.4404,Positive
05-01-2025 19:56,Smart City Hack,Hackathon,CSE,5,"Smart City Hack (Hackathon) was interactive sessions, good pace.",High,64,9,0.6808,Positive
01-05-2025 00:39,The Future of EVs,Seminar,AE,2,The Future of EVs (Seminar) had issues with too advanced.,Low,57,10,0.25,Positive
10-08-2025 05:42,24hr HealthTech Hack,Hackathon,CHE,5,"24hr HealthTech Hack (Hackathon) was well organized, good pace.",High,63,9,0.6124,Positive
15-03-2025 17:52,Cloud & DevOps Fair,Tech Fest,CHE,4,"Cloud & DevOps Fair (Tech Fest) was great venue, interactive sessions, hands-on and practical.",High,94,14,0.7506,Positive
19-07-2025 20:23,AI Ethics in Industry,Guest Lecture,MBA,4,"AI Ethics in Industry (Guest Lecture) was excellent speakers, inspiring, hands-on and practical.",High,96,13,0.7579,Positive
16-10-2024 03:56,Rhythm & Beats Night,Cultural Fest,IT,4,"Rhythm & Beats Night (Cultural Fest) was hands-on and practical, good pace.",High,75,12,0.4404,Positive
09-09-2024 20:13,The Future of EVs,Seminar,ECE,5,"The Future of EVs (Seminar) was supportive volunteers, learnt a lot, very engaging.",High,83,13,0.5984,Positive
17-07-2025 21:43,The Entrepreneur’s Journey,Guest Lecture,CE,4,"The Entrepreneur’s Journey (Guest Lecture) was good pace, excellent speakers, clear slides.",High,91,12,0.8481,Positive
11-02-2025 05:58,Fusion Music Evening,Cultural Fest,CSE,5,"Fusion Music Evening (Cultural Fest) was great venue, well organized.",High,69,10,0.7351,Positive
17-05-2025 00:55,Campus AI Day,Tech Fest,ECE,4,"Campus AI Day (Tech Fest) was interactive sessions, supportive volunteers.",High,74,10,0.296,Positive
03-11-2024 00:53,Colours of India,Cultural Fest,AE,5,"Colours of India (Cultural Fest) was excellent speakers, well organized.",High,72,10,0.7003,Positive
27-10-2024 17:23,Campus AI Day,Tech Fest,AE,4,"Campus AI Day (Tech Fest) was learnt a lot, interactive sessions.",High,65,11,0,Neutral
18-11-2024 02:16,AI Ethics in Industry,Guest Lecture,EEE,5,"AI Ethics in Industry (Guest Lecture) was inspiring, useful takeaways.",High,70,10,0.6908,Positive
28-03-2025 23:03,InnovateX Tech Expo,Tech Fest,BIO,4,"InnovateX Tech Expo (Tech Fest) was excellent speakers, learnt a lot.",High,69,11,0.5719,Positive
28-05-2025 19:32,UX Research in the Wild,Guest Lecture,IT,5,"UX Research in the Wild (Guest Lecture) was excellent speakers, interactive sessions, useful takeaways.",High,103,14,0.765,Positive
22-10-2024 21:21,Python for Data Science,Workshop,AE,5,"Python for Data Science (Workshop) was great venue, excellent speakers.",High,71,10,0.8316,Positive
15-06-2025 17:20,Smart City Hack,Hackathon,MBA,5,"Smart City Hack (Hackathon) was inspiring, learnt a lot.",High,56,9,0.6705,Positive
02-10-2024 17:12,IoT & Robotics Arena,Tech Fest,AE,4,"IoT & Robotics Arena (Tech Fest) was very engaging, well organized, inspiring.",High,78,12,0.7828,Positive
05-12-2024 19:52,Python for Data Science,Workshop,AE,4,"Python for Data Science (Workshop) was good pace, inspiring, very engaging.",High,75,11,0.8122,Positive
01-07-2025 04:14,Leadership & Teams,Seminar,BIO,2,"Leadership & Teams (Seminar) had issues with registration, seating.",Low,67,9,0,Neutral
16-02-2025 23:12,Colours of India,Cultural Fest,BIO,4,"Colours of India (Cultural Fest) was interactive sessions, hands-on and practical.",High,82,11,0,Neutral
04-07-2025 23:07,Colours of India,Cultural Fest,CE,4,"Colours of India (Cultural Fest) was clear slides, excellent speakers.",High,70,10,0.743,Positive
10-01-2025 17:24,Dance Mania,Cultural Fest,CE,4,"Dance Mania (Cultural Fest) was interactive sessions, supportive volunteers, learnt a lot.",High,90,12,0.296,Positive
19-09-2024 03:35,ByteBlast Coding Games,Tech Fest,BIO,5,"ByteBlast Coding Games (Tech Fest) was very engaging, supportive volunteers, well organized.",High,92,12,0.7408,Positive
13-09-2024 18:59,Green Energy Futures,Seminar,IT,5,"Green Energy Futures (Seminar) was great venue, useful takeaways, inspiring.",High,76,10,0.8979,Positive
12-05-2025 18:16,Cloud & DevOps Fair,Tech Fest,ME,5,"Cloud & DevOps Fair (Tech Fest) was well organized, inspiring.",High,62,10,0.7351,Positive
18-12-2024 05:19,Cybersecurity Basics,Workshop,BIO,5,"Cybersecurity Basics (Workshop) was good pace, learnt a lot, great venue.",High,73,11,0.7906,Positive
03-12-2024 00:09,Green Energy Futures,Seminar,ECE,4,"Green Energy Futures (Seminar) was supportive volunteers, good pace.",High,68,9,0.7351,Positive
11-12-2024 02:41,Python for Data Science,Workshop,BIO,5,"Python for Data Science (Workshop) was well organized, good pace, very engaging.",High,80,12,0.7713,Positive
11-07-2025 22:29,Power BI Essentials,Workshop,MBA,5,"Power BI Essentials (Workshop) was inspiring, learnt a lot.",High,59,9,0.4215,Positive
09-06-2025 17:29,Web Dev Bootcamp,Workshop,ME,1,Web Dev Bootcamp (Workshop) had issues with projector.,Low,54,8,0,Neutral
12-12-2024 21:50,Python for Data Science,Workshop,BIO,4,"Python for Data Science (Workshop) was good pace, very engaging, great venue.",High,77,12,0.8742,Positive
17-12-2024 18:38,Cybersecurity Basics,Workshop,AE,4,"Cybersecurity Basics (Workshop) was useful takeaways, clear slides.",High,67,8,0.6705,Positive
30-03-2025 05:07,Fusion Music Evening,Cultural Fest,CE,4,"Fusion Music Evening (Cultural Fest) was inspiring, hands-on and practical, well organized.",High,91,12,0.5994,Positive
07-11-2024 03:09,Intro to Machine Learning,Workshop,MBA,5,"Intro to Machine Learning (Workshop) was useful takeaways, learnt a lot, supportive volunteers.",High,95,13,0.6249,Positive
07-05-2025 17:39,Campus AI Day,Tech Fest,CSE,3,"Campus AI Day (Tech Fest) was okay overall, topics were fine.",Medium,61,11,0.4019,Positive
23-12-2024 18:47,Fusion Music Evening,Cultural Fest,BIO,5,"Fusion Music Evening (Cultural Fest) was inspiring, supportive volunteers.",High,74,9,0.6124,Positive
20-01-2025 20:53,IoT & Robotics Arena,Tech Fest,IT,4,"IoT & Robotics Arena (Tech Fest) was very engaging, great venue.",High,64,11,0.7947,Positive
16-06-2025 17:41,InnovateX Tech Expo,Tech Fest,BIO,4,"InnovateX Tech Expo (Tech Fest) was very engaging, inspiring, useful takeaways.",High,79,11,0.8375,Positive
09-07-2025 00:57,Smart City Hack,Hackathon,IT,1,Smart City Hack (Hackathon) had issues with audio.,Low,50,8,0.4019,Positive
09-02-2025 01:14,AI Ethics in Industry,Guest Lecture,ECE,3,"AI Ethics in Industry (Guest Lecture) was topics were fine, room was adequate.",Medium,78,13,0.4019,Positive
05-07-2025 22:59,The Future of EVs,Seminar,EEE,5,"The Future of EVs (Seminar) was interactive sessions, excellent speakers.",High,73,10,0.5719,Positive
26-02-2025 00:51,Cloud & DevOps Fair,Tech Fest,MBA,4,"Cloud & DevOps Fair (Tech Fest) was excellent speakers, good pace.",High,66,11,0.836,Positive
05-06-2025 04:16,FutureTech Showcase,Tech Fest,MBA,2,FutureTech Showcase (Tech Fest) had issues with air conditioning.,Low,65,9,0,Neutral
25-05-2025 18:53,Art & Craft Pop-up,Cultural Fest,CE,5,"Art & Craft Pop-up (Cultural Fest) was great venue, learnt a lot.",High,65,12,0.6249,Positive
15-12-2024 22:34,Campus Problem Solver,Hackathon,CE,3,"Campus Problem Solver (Hackathon) was slides were decent, room was adequate.",Medium,76,11,-0.2023,Negative
15-02-2025 00:43,Leadership & Teams,Seminar,IT,5,"Leadership & Teams (Seminar) was well organized, excellent speakers, great venue.",High,81,11,0.872,Positive
19-01-2025 00:51,Dance Mania,Cultural Fest,ECE,4,"Dance Mania (Cultural Fest) was supportive volunteers, clear slides, interactive sessions.",High,90,11,0.5859,Positive
03-10-2024 00:09,Design Thinking in Practice,Seminar,ECE,4,"Design Thinking in Practice (Seminar) was inspiring, excellent speakers.",High,72,9,0.7579,Positive
19-10-2024 04:21,Web Dev Bootcamp,Workshop,ECE,4,"Web Dev Bootcamp (Workshop) was very engaging, hands-on and practical.",High,70,10,0.4005,Positive
24-03-2025 03:46,Smart City Hack,Hackathon,CE,2,"Smart City Hack (Hackathon) had issues with air conditioning, timing, wifi.",Low,75,11,0.4019,Positive
18-01-2025 20:16,Power BI Essentials,Workshop,MBA,5,"Power BI Essentials (Workshop) was inspiring, interactive sessions, well organized.",High,83,10,0.5994,Positive
24-07-2025 04:02,ByteBlast Coding Games,Tech Fest,CHE,4,"ByteBlast Coding Games (Tech Fest) was good pace, useful takeaways, great venue.",High,80,12,0.872,Positive
21-05-2025 01:40,The Future of EVs,Seminar,AE,3,"The Future of EVs (Seminar) was room was adequate, slides were decent.",Medium,70,12,0.2263,Positive
02-01-2025 20:42,FinTech Innovation Sprint,Hackathon,AE,4,"FinTech Innovation Sprint (Hackathon) was hands-on and practical, very engaging.",High,80,10,0.6478,Positive
12-04-2025 19:51,Careers in Data,Seminar,CSE,4,"Careers in Data (Seminar) was great venue, hands-on and practical.",High,66,10,0.6249,Positive
20-11-2024 04:56,Cybersecurity Basics,Workshop,CHE,3,"Cybersecurity Basics (Workshop) was could be more interactive, average experience.",Medium,82,10,0,Neutral
12-09-2024 22:48,Startup Funding 101,Guest Lecture,ME,3,"Startup Funding 101 (Guest Lecture) was average experience, okay overall.",Medium,73,10,0.2263,Positive
09-09-2024 03:32,Power BI Essentials,Workshop,EEE,4,"Power BI Essentials (Workshop) was very engaging, learnt a lot, clear slides.",High,77,12,0.6478,Positive
23-01-2025 19:10,Green Energy Futures,Seminar,MBA,4,"Green Energy Futures (Seminar) was clear slides, very engaging, supportive volunteers.",High,86,11,0.8347,Positive
09-11-2024 17:59,Campus AI Day,Tech Fest,BIO,5,"Campus AI Day (Tech Fest) was inspiring, great venue.",High,53,9,0.7845,Positive
21-01-2025 01:09,Dance Mania,Cultural Fest,MBA,3,"Dance Mania (Cultural Fest) was room was adequate, slides were decent.",Medium,70,11,0.2263,Positive
11-09-2024 19:55,Leadership & Teams,Seminar,ME,4,"Leadership & Teams (Seminar) was great venue, excellent speakers, inspiring.",High,76,10,0.891,Positive
13-12-2024 00:34,Rhythm & Beats Night,Cultural Fest,EEE,5,"Rhythm & Beats Night (Cultural Fest) was good pace, useful takeaways.",High,69,11,0.7003,Positive
14-12-2024 06:11,FutureTech Showcase,Tech Fest,CSE,5,"FutureTech Showcase (Tech Fest) was useful takeaways, clear slides.",High,67,9,0.6705,Positive
04-08-2025 03:17,Green Energy Futures,Seminar,CSE,4,"Green Energy Futures (Seminar) was clear slides, inspiring.",High,59,8,0.7579,Positive
27-06-2025 02:44,Fusion Music Evening,Cultural Fest,CE,3,"Fusion Music Evening (Cultural Fest) was topics were fine, could be more interactive.",Medium,85,13,0.2023,Positive
07-03-2025 22:12,IoT & Robotics Arena,Tech Fest,MBA,4,"IoT & Robotics Arena (Tech Fest) was very engaging, good pace, great venue.",High,75,13,0.8742,Positive
11-12-2024 05:08,Careers in Data,Seminar,MBA,4,"Careers in Data (Seminar) was inspiring, clear slides, excellent speakers.",High,74,10,0.8442,Positive
02-11-2024 02:50,Sustainability Hack Night,Hackathon,BIO,5,"Sustainability Hack Night (Hackathon) was very engaging, good pace, interactive sessions.",High,89,11,0.707,Positive
25-09-2024 03:00,ByteBlast Coding Games,Tech Fest,CE,4,"ByteBlast Coding Games (Tech Fest) was inspiring, clear slides, great venue.",High,76,11,0.8591,Positive
20-11-2024 01:41,24hr HealthTech Hack,Hackathon,CSE,4,"24hr HealthTech Hack (Hackathon) was interactive sessions, hands-on and practical, good pace.",High,93,12,0.4404,Positive
05-03-2025 21:47,The Entrepreneur’s Journey,Guest Lecture,ME,3,"The Entrepreneur’s Journey (Guest Lecture) was average experience, slides were decent.",Medium,86,11,0,Neutral
14-12-2024 18:02,24hr HealthTech Hack,Hackathon,EEE,5,"24hr HealthTech Hack (Hackathon) was inspiring, clear slides, supportive volunteers.",High,84,10,0.765,Positive
25-10-2024 03:54,ByteBlast Coding Games,Tech Fest,EEE,5,"ByteBlast Coding Games (Tech Fest) was interactive sessions, supportive volunteers, inspiring.",High,94,11,0.6124,Positive
18-07-2025 20:13,The Future of EVs,Seminar,ME,3,"The Future of EVs (Seminar) was topics were fine, room was adequate.",Medium,68,12,0.4019,Positive
16-06-2025 00:48,FutureTech Showcase,Tech Fest,BIO,4,"FutureTech Showcase (Tech Fest) was useful takeaways, great venue.",High,66,9,0.7906,Positive
12-06-2025 18:06,FinTech Innovation Sprint,Hackathon,BIO,5,"FinTech Innovation Sprint (Hackathon) was great venue, clear slides.",High,68,9,0.8519,Positive
16-04-2025 04:20,Green Energy Futures,Seminar,AE,4,"Green Energy Futures (Seminar) was very engaging, great venue.",High,62,9,0.847,Positive
25-03-2025 04:10,Green Energy Futures,Seminar,CSE,3,"Green Energy Futures (Seminar) was could be more interactive, slides were decent.",Medium,81,12,0.2732,Positive
12-05-2025 21:01,Trends in 5G,Seminar,EEE,4,"Trends in 5G (Seminar) was clear slides, interactive sessions, excellent speakers.",High,82,11,0.743,Positive
31-01-2025 04:03,Startup Funding 101,Guest Lecture,ECE,5,"Startup Funding 101 (Guest Lecture) was clear slides, great venue.",High,66,10,0.7717,Positive
18-02-2025 19:12,Careers in Data,Seminar,MBA,4,"Careers in Data (Seminar) was clear slides, useful takeaways.",High,61,9,0.6705,Positive
13-11-2024 18:25,Figma for Beginners,Workshop,EEE,4,"Figma for Beginners (Workshop) was inspiring, good pace, great venue.",High,69,10,0.8689,Positive
11-08-2025 02:06,Figma for Beginners,Workshop,CE,5,"Figma for Beginners (Workshop) was clear slides, useful takeaways.",High,66,9,0.6705,Positive
30-09-2024 19:04,Art & Craft Pop-up,Cultural Fest,CHE,5,"Art & Craft Pop-up (Cultural Fest) was good pace, inspiring.",High,60,10,0.6908,Positive
10-08-2025 22:20,Python for Data Science,Workshop,BIO,3,"Python for Data Science (Workshop) was could be more interactive, slides were decent.",Medium,85,13,0,Neutral
21-10-2024 20:20,Campus Problem Solver,Hackathon,CHE,4,"Campus Problem Solver (Hackathon) was very engaging, hands-on and practical, well organized.",High,92,12,0.2716,Positive
01-10-2024 23:56,Startup Funding 101,Guest Lecture,CE,4,"Startup Funding 101 (Guest Lecture) was very engaging, learnt a lot, supportive volunteers.",High,91,13,0.5984,Positive
16-10-2024 18:02,InnovateX Tech Expo,Tech Fest,CSE,4,"InnovateX Tech Expo (Tech Fest) was good pace, well organized, learnt a lot.",High,76,13,0.6124,Positive
29-12-2024 17:16,The Entrepreneur’s Journey,Guest Lecture,AE,4,"The Entrepreneur’s Journey (Guest Lecture) was inspiring, excellent speakers.",High,77,9,0.7579,Positive
06-12-2024 03:09,Design Thinking in Practice,Seminar,CSE,4,"Design Thinking in Practice (Seminar) was excellent speakers, useful takeaways.",High,79,10,0.765,Positive
05-11-2024 04:29,Intro to Machine Learning,Workshop,MBA,3,"Intro to Machine Learning (Workshop) was okay overall, slides were decent.",Medium,74,11,0.2263,Positive
24-12-2024 01:48,Stagecraft Theatre,Cultural Fest,MBA,5,"Stagecraft Theatre (Cultural Fest) was clear slides, useful takeaways.",High,70,9,0.6705,Positive
28-11-2024 21:22,InnovateX Tech Expo,Tech Fest,AE,4,"InnovateX Tech Expo (Tech Fest) was clear slides, learnt a lot.",High,63,11,0.3818,Positive
26-02-2025 04:49,Rhythm & Beats Night,Cultural Fest,ECE,4,"Rhythm & Beats Night (Cultural Fest) was clear slides, inspiring.",High,65,10,0.6597,Positive
27-03-2025 20:44,Power BI Essentials,Workshop,ECE,5,"Power BI Essentials (Workshop) was great venue, good pace.",High,58,9,0.7906,Positive
15-05-2025 19:43,Power BI Essentials,Workshop,ECE,4,"Power BI Essentials (Workshop) was excellent speakers, inspiring, supportive volunteers.",High,88,10,0.8271,Positive
01-05-2025 18:36,Design Thinking in Practice,Seminar,EEE,4,"Design Thinking in Practice (Seminar) was excellent speakers, great venue.",High,74,10,0.8316,Positive
01-06-2025 23:30,The Future of EVs,Seminar,AE,5,"The Future of EVs (Seminar) was interactive sessions, inspiring, learnt a lot.",High,78,12,0.4215,Positive
29-08-2024 03:43,Smart City Hack,Hackathon,ECE,5,"Smart City Hack (Hackathon) was interactive sessions, great venue, very engaging.",High,81,11,0.8588,Positive
22-10-2024 19:37,AI Ethics in Industry,Guest Lecture,IT,5,"AI Ethics in Industry (Guest Lecture) was clear slides, interactive sessions, excellent speakers.",High,97,13,0.743,Positive
01-12-2024 22:24,Campus Problem Solver,Hackathon,ECE,5,"Campus Problem Solver (Hackathon) was excellent speakers, great venue.",High,70,9,0.7269,Positive
12-01-2025 05:57,Fusion Music Evening,Cultural Fest,ECE,5,"Fusion Music Evening (Cultural Fest) was good pace, inspiring.",High,62,9,0.6908,Positive
18-03-2025 00:44,Dance Mania,Cultural Fest,EEE,5,"Dance Mania (Cultural Fest) was great venue, inspiring, useful takeaways.",High,73,10,0.8689,Positive
29-12-2024 00:43,Green Energy Futures,Seminar,BIO,3,"Green Energy Futures (Seminar) was okay overall, slides were decent.",Medium,68,10,0.4588,Positive
26-09-2024 00:55,Cybersecurity Basics,Workshop,ME,5,"Cybersecurity Basics (Workshop) was excellent speakers, well organized.",High,71,8,0.7003,Positive
07-07-2025 19:00,ByteBlast Coding Games,Tech Fest,IT,4,"ByteBlast Coding Games (Tech Fest) was very engaging, hands-on and practical, useful takeaways.",High,95,13,0.6801,Positive
27-07-2025 00:43,IoT & Robotics Arena,Tech Fest,CHE,5,"IoT & Robotics Arena (Tech Fest) was inspiring, learnt a lot, hands-on and practical.",High,85,14,0.4215,Positive
08-09-2024 00:08,Stagecraft Theatre,Cultural Fest,CHE,4,"Stagecraft Theatre (Cultural Fest) was clear slides, supportive volunteers, well organized.",High,91,11,0.7096,Positive
06-04-2025 00:14,Campus AI Day,Tech Fest,BIO,3,"Campus AI Day (Tech Fest) was could be more interactive, topics were fine.",Medium,74,13,0.2023,Positive
30-03-2025 19:31,ByteBlast Coding Games,Tech Fest,CHE,1,"ByteBlast Coding Games (Tech Fest) had issues with wifi, seating, too basic.",Low,76,12,0,Neutral
01-05-2025 03:47,Space Tech & You,Guest Lecture,BIO,4,"Space Tech & You (Guest Lecture) was useful takeaways, interactive sessions.",High,76,11,0.4404,Positive
05-06-2025 19:44,The Entrepreneur’s Journey,Guest Lecture,AE,3,"The Entrepreneur’s Journey (Guest Lecture) was topics were fine, slides were decent.",Medium,84,12,0.2023,Positive
04-03-2025 02:55,Campus AI Day,Tech Fest,EEE,3,"Campus AI Day (Tech Fest) was topics were fine, timing was manageable.",Medium,70,12,0.2023,Positive
20-06-2025 17:20,Careers in Data,Seminar,MBA,2,Careers in Data (Seminar) had issues with timing.,Low,49,8,0,Neutral
04-03-2025 18:39,Careers in Data,Seminar,AE,4,"Careers in Data (Seminar) was interactive sessions, great venue.",High,64,9,0.6249,Positive
26-07-2025 20:27,Careers in Data,Seminar,IT,3,"Careers in Data (Seminar) was could be more interactive, okay overall.",Medium,70,11,0.2911,Positive
25-01-2025 18:33,Cybersecurity Basics,Workshop,EEE,4,"Cybersecurity Basics (Workshop) was supportive volunteers, excellent speakers.",High,78,8,0.7096,Positive
09-06-2025 02:09,Python for Data Science,Workshop,CHE,5,"Python for Data Science (Workshop) was well organized, inspiring, good pace.",High,76,11,0.7783,Positive
04-03-2025 02:36,FinTech Innovation Sprint,Hackathon,CSE,5,"FinTech Innovation Sprint (Hackathon) was useful takeaways, well organized, great venue.",High,88,11,0.8934,Positive
11-02-2025 00:44,Leadership & Teams,Seminar,ECE,4,"Leadership & Teams (Seminar) was excellent speakers, interactive sessions, learnt a lot.",High,88,12,0.5719,Positive
04-12-2024 00:52,Product Management Myths,Guest Lecture,ME,1,"Product Management Myths (Guest Lecture) had issues with wifi, audio, venue.",Low,76,11,0,Neutral
12-06-2025 00:03,Cloud & DevOps Fair,Tech Fest,CE,4,"Cloud & DevOps Fair (Tech Fest) was hands-on and practical, well organized, supportive volunteers.",High,98,14,0.6808,Positive
10-10-2024 02:33,Figma for Beginners,Workshop,ECE,3,"Figma for Beginners (Workshop) was room was adequate, timing was manageable.",Medium,76,11,0.2263,Positive
01-10-2024 04:04,Trends in 5G,Seminar,AE,4,"Trends in 5G (Seminar) was good pace, learnt a lot, great venue.",High,64,12,0.7906,Positive
29-01-2025 20:38,Leadership & Teams,Seminar,EEE,1,"Leadership & Teams (Seminar) had issues with air conditioning, too advanced.",Low,76,11,0.25,Positive
22-11-2024 17:52,FinTech Innovation Sprint,Hackathon,AE,1,"FinTech Innovation Sprint (Hackathon) had issues with too basic, air conditioning, too advanced.",Low,96,13,0.5574,Positive
10-12-2024 04:04,The Entrepreneur’s Journey,Guest Lecture,ME,3,"The Entrepreneur’s Journey (Guest Lecture) was timing was manageable, topics were fine.",Medium,87,12,0.2023,Positive
16-05-2025 20:35,Space Tech & You,Guest Lecture,EEE,5,"Space Tech & You (Guest Lecture) was useful takeaways, interactive sessions, well organized.",High,92,13,0.6124,Positive
08-08-2025 05:31,Smart City Hack,Hackathon,CE,3,"Smart City Hack (Hackathon) was average experience, room was adequate.",Medium,70,10,0.5574,Positive
21-03-2025 22:04,Sustainability Hack Night,Hackathon,MBA,5,"Sustainability Hack Night (Hackathon) was interactive sessions, learnt a lot.",High,77,10,0,Neutral
17-03-2025 20:19,Design Thinking in Practice,Seminar,ME,5,"Design Thinking in Practice (Seminar) was interactive sessions, useful takeaways, learnt a lot.",High,95,13,0.4404,Positive
28-04-2025 01:39,Intro to Machine Learning,Workshop,CSE,4,"Intro to Machine Learning (Workshop) was hands-on and practical, inspiring.",High,75,10,0.4215,Positive
05-09-2024 22:02,24hr HealthTech Hack,Hackathon,CE,4,"24hr HealthTech Hack (Hackathon) was hands-on and practical, very engaging.",High,75,10,0.4005,Positive
28-04-2025 05:13,Design Thinking in Practice,Seminar,CHE,5,"Design Thinking in Practice (Seminar) was interactive sessions, well organized.",High,79,10,0.2732,Positive
25-02-2025 03:54,InnovateX Tech Expo,Tech Fest,MBA,2,"InnovateX Tech Expo (Tech Fest) had issues with wifi, food, venue.",Low,66,11,0,Neutral
05-05-2025 18:45,Campus AI Day,Tech Fest,ME,4,"Campus AI Day (Tech Fest) was excellent speakers, useful takeaways.",High,67,10,0.765,Positive
07-10-2024 20:50,The Entrepreneur’s Journey,Guest Lecture,CHE,3,"The Entrepreneur’s Journey (Guest Lecture) was could be more interactive, topics were fine.",Medium,91,13,0.2023,Positive
11-12-2024 19:18,FutureTech Showcase,Tech Fest,MBA,4,"FutureTech Showcase (Tech Fest) was supportive volunteers, learnt a lot, good pace.",High,83,12,0.6249,Positive
20-09-2024 00:46,Intro to Machine Learning,Workshop,EEE,5,"Intro to Machine Learning (Workshop) was good pace, hands-on and practical, useful takeaways.",High,93,13,0.7003,Positive
06-08-2025 20:29,Design Thinking in Practice,Seminar,ECE,4,"Design Thinking in Practice (Seminar) was clear slides, good pace, inspiring.",High,77,11,0.8074,Positive
09-09-2024 04:54,Web Dev Bootcamp,Workshop,BIO,5,"Web Dev Bootcamp (Workshop) was hands-on and practical, well organized, useful takeaways.",High,89,12,0.6124,Positive
06-03-2025 21:52,IoT & Robotics Arena,Tech Fest,CE,3,"IoT & Robotics Arena (Tech Fest) was could be more interactive, timing was manageable.",Medium,86,14,0,Neutral
